spy_return_1d,spy_volatility,vixy_level,market_trend,recent_volatility,timestamp,signal_threshold,top_n_trades,l1_risk_factor,sharpe_ratio,total_return,volatility
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,4,0.5,1.0084556880746531,0.07270895712930572,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,4,0.7,1.0084596843867801,0.10179253998102801,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,5,0.3,0.9553702390763958,0.04132930194718431,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,5,0.5,0.9553790729128294,0.06888216991197385,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.5,5,0.7,0.9553828588927392,0.09643503787676339,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,2,0.3,1.1417839442620341,0.049393555985659296,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,2,0.5,1.1417945017738693,0.08232259330943216,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,2,0.7,1.1417990264815663,0.11525163063320501,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,3,0.3,1.0874132802495562,0.04704148189110409,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,3,0.5,1.0874233350227327,0.07840246981850682,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,3,0.7,1.0874276442681583,0.10976345774590954,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,4,0.3,1.0330426162370785,0.04468940779654889,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,4,0.5,1.033052168271596,0.07448234632758148,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,4,0.7,1.0330562620547505,0.10427528485861406,0.10093763102016376
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,5,0.3,0.9786719522246007,0.04233733370199368,0.04325898472292732
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,5,0.5,0.9786810015204594,0.07056222283665614,0.07209830787154554
-0.005183978703655168,0.1441966157430911,16.0,-1,0.009083532979841909,2024-09-20,0.55,5,0.7,0.9786848798413427,0.09878711197131859,0.10093763102016376
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,2,0.3,2.279148148016921,0.09499919109849495,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,2,0.5,2.2791700200605467,0.15833198516415825,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,2,0.7,2.2791793939220377,0.22166477922982153,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,3,0.3,2.170617283825639,0.0904754200938047,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,3,0.5,2.1706381143433773,0.15079236682300784,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,3,0.7,2.170647041830512,0.21110931355221096,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,4,0.3,2.062086419634357,0.08595164908911446,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,4,0.5,2.0621062086262083,0.14325274848185743,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,4,0.7,2.062114689738986,0.2005538478746004,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,5,0.3,1.9535555554430752,0.08142787808442424,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,5,0.5,1.95357430290904,0.13571313014070707,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.35,5,0.7,1.953582337647461,0.1899983821969899,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,2,0.3,2.3391257308594717,0.09749916981161323,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,2,0.5,2.3391481784831925,0.16249861635268872,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,2,0.7,2.3391577990252492,0.2274980628937642,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,3,0.3,2.2277387912947346,0.0928563522015364,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,3,0.5,2.2277601699839926,0.15476058700256068,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,3,0.7,2.227769332404999,0.21666482180358493,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,4,0.3,2.1163518517299975,0.08821353459145957,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,4,0.5,2.116372161484793,0.14702255765243263,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,4,0.7,2.116380865784749,0.20583158071340568,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,5,0.3,2.0049649121652613,0.08357071698138277,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,5,0.5,2.0049841529855934,0.13928452830230462,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.4,5,0.7,2.0049923991644993,0.19499833962322646,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,2,0.3,2.399103313702022,0.09999914852473152,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,2,0.5,2.399126336905838,0.1666652475412192,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,2,0.7,2.3991362041284607,0.23333134655770685,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,3,0.3,2.2848602987638302,0.0952372843092681,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,3,0.5,2.284882225624608,0.15872880718211352,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,3,0.7,2.2848916229794867,0.22222033005495892,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,4,0.3,2.170617283825639,0.0904754200938047,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,4,0.5,2.1706381143433773,0.15079236682300784,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,4,0.7,2.170647041830512,0.21110931355221096,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,5,0.3,2.0563742688874473,0.0857135558783413,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,5,0.5,2.056394003062147,0.14285592646390216,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.45,5,0.7,2.0564024606815376,0.199998297049463,0.09725539843047995
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,2,0.3,2.459080896544572,0.10249912723784978,0.041680885041634266
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,2,0.5,2.459104495328484,0.17083187872974964,0.06946814173605712
0.003833434213180942,0.13893628347211426,16.0,1,0.008752163194066376,2024-09-26,0.5,2,0.7,2.459114609231672,0.2391646302216495,0.09725539843047995
